yrmo,vendor,invoiceno,amount
2024-11-15,Bay Networks Inc,8841,29162.44
2024-11-15,BGC,BGC-Oct-2024-00001758,360.0
2024-11-15,BGC (Mint),BGC-Oct-2024-00003131,4783.0
2024-11-15,Bloomberg,5608517867,38375.0
2024-11-15,Bloomberg,5608518714,21825.96
2024-11-15,BMO,M_BMO_SMPLXTRD_SMPLXTRD_24Oct31_USD_01,2307.0
2024-11-15,BNP Paribas,BNPP_Outstanding_Simplex_Trading_LLC_09,5675.0
2024-11-15,BofAS Concentration Account,668510,132514.71
2024-11-15,BSO Network,101/IN241151,2500.0
2024-11-15,BTIG,55109,11353.0
2024-11-15,Canaccord,Opt Simplex Trading LLC 202410,3220.0
2024-11-15,Cantor Fitzgerald,CFE-Oct-2024-0000106,5339.0
2024-11-15,CBOE,SMPX1024-XE,70.85
2024-11-15,CBOE,SMPX1024-YE,43.6
2024-11-15,CBOE,SIMP1024-ZE,1650.0
2024-11-15,CBOE,SMPX1024-AE,43.6
2024-11-15,CBOE,SIMP1024-MD,123685.06
2024-11-15,Chapdelaine,CE/36293U/ESO/1024,5965.0
2024-11-15,Chemical Personnel Search,21484-25/SN,45000.0
2024-11-15,CIBC World Markets,CIBC202410,5520.0
2024-11-15,Citigroup Global Markets,SPLX202410,1455.51
2024-11-15,Cloud9,36900,4729.76
2024-11-15,CME (Holdings),CI-MD2292030,3870.0
2024-11-15,CME (Trading),CI-00161940,75.0
2024-11-15,Cogent,SIMPLEXI90001202410,3279.28
2024-11-15,Command Line Compliance,2372,1500.0
2024-11-15,Cowen,33287,4542.0
2024-11-15,Crafty,G62127,8693.02
2024-11-15,Crown Castle,1691675,22739.29
2024-11-15,Curvature,762848,3855.68
2024-11-15,Dealerweb,969601,3500.0
2024-11-15,DevExperts,13234-MDD,2100.0
2024-11-15,Dow Jones,40175955,14394.24
2024-11-15,Dynamex,102547,2225.0
2024-11-15,Elix Derivatives (IDB),TGS/NY/SIMP-CH/ELIXD/10/2024,4715.5
2024-11-15,Equinix,100210613510,188113.24
2024-11-15,Evercore,EVR202410,1137.0
2024-11-15,FactSet,9KGH2411,2275.88
2024-11-15,Fast Market Options,2462,9425.0
2024-11-15,FFC,FFC202410,1152.0
2024-11-15,Financial Information Forum,2101,19500.0
2024-11-15,FOG Equities,FOG202410SIMP,3466.98
2024-11-15,FOG Equities,202410SIMPABN,5298.67
2024-11-15,FOG Equities,202410SIMP-CAT,145.9
2024-11-15,FOG Equities,202410SIMPABN-CAT,394.52
2024-11-15,GFI,GFI-Sep-2024-00003547,800.0
2024-11-15,GFI,GFI-Sep-2024-00002152,5837.5
2024-11-15,GFI,GFI-Oct-2024-00002167,9817.0
2024-11-15,GuavaTech,1-28034,1309.96
2024-11-15,Guggenheim,EQOP2024-644,3802.0
2024-11-15,Hamilton,202410SIM,512.5
2024-11-15,Hamilton,202410SIM-CAT,4.91
2024-11-15,ICAP,NE/36293U/ESO/1024,19229.75
2024-11-15,Intelligent Cross,SIMP202411,3359.01
2024-11-15,Intelligent Cross,SMPX202411,3729.15
2024-11-15,Investors Exchange,INV92823,3000.0
2024-11-15,Investors Exchange,INV92902,8000.0
2024-11-15,JB Drax Honore (UK),USD102407277,43363.0
2024-11-15,JB Drax Honore (UK),USD102407278,76263.3
2024-11-15,JB Drax Honore (US),USD102406835,12880.0
2024-11-15,Jefferies,SIMP5-October 2024,7248.0
2024-11-15,Jones Trading,0015198,3074.0
2024-11-15,Jones Trading,0015504,6772.0
2024-11-15,Katten Muchin Rosenman,40234648,13231.0
2024-11-15,Katten Muchin Rosenman,40234647,70363.43
2024-11-15,Katten Muchin Rosenman,40234984,60055.25
2024-11-15,Katten Muchin Rosenman,40234646,30615.5
2024-11-15,Key Capital Partners,FV241124,4313.0
2024-11-15,Lazare Printing Co.,106900,220.97
2024-11-15,Lazare Printing Co.,106095,220.97
2024-11-15,Leerink,36353,4168.0
2024-11-15,Libucki,202409SIMP-CAT,46.75
2024-11-15,Libucki,202410SIMP,1709.53
2024-11-15,Libucki,202410SIMP-CAT,120.68
2024-11-15,Magen (IDB),MAG2410USD/Simplex/9961,12200.0
2024-11-15,Marex,100410-202410,15568.0
2024-11-15,Mark IV,Simplex202410,9058.25
2024-11-15,Matrix Executions (Consolidator-WS),6220824-3,35285.9
2024-11-15,Matrix Executions (HT),6040924-1,43175.4
2024-11-15,Matrix Executions (QRX),6220924-4,32979.12
2024-11-15,Miax Equities,H097 20241001 - 20241031,13400.0
2024-11-15,Nasdaq,1124UTP568808,6397.5
2024-11-15,Nasdaq,1124MDD033220,99321.0
2024-11-15,Nasdaq,1124NQX572741,177089.42
2024-11-15,Nasdaq,1124PSX570487,1000.0
2024-11-15,Nasdaq,1124BSX569677,1000.0
2024-11-15,Needham,N202410,500.0
2024-11-15,Nexus,TGS/NY/SIMP-CH/ALSTD/10/2024,3735.0
2024-11-15,Nomad,MAG2410USD/Simplex/9962,1500.0
2024-11-15,Nomad,MAG2410USD/Simplex/9958,3387.5
2024-11-15,NYSE Market Data,819496023748MDS,18400.0
2024-11-15,NYSE Market Data,072025828813MDS,76400.0
2024-11-15,NYSE Tech Connectivity,068058935617NTC,129866.43
2024-11-15,OCC,407293,1000.0
2024-11-15,OCC,407325,1750.0
2024-11-15,OneChronos,00020-2024-10,27093.65
2024-11-15,OneChronos,00020-2024-10-S31,24516.45
2024-11-15,Oppenheimer,202410005510429,3815.0
2024-11-15,Oppenheimer,202410006950345,1375.0
2024-11-15,OPRA,3139908,157.5
2024-11-15,OPRA,3140672,1031.5
2024-11-15,OPRA,3143653,600.0
2024-11-15,Penserra,2409SIMPLEX,644.89
2024-11-15,Penserra,PN2410SIMPLEX,10083.25
2024-11-15,PTR INC,1024MCBRIDE,287.74
2024-11-15,PureStream,INV874,6425.73
2024-11-15,Raymond James,C611-20241001-6330,15331.0
2024-11-15,Reputation Partners,254780,0.0
2024-11-15,Rosenblatt Securities,A0037241106,4349.99
2024-11-15,RSM (Holdings),CI-10711299,86640.0
2024-11-15,RSM (Trading),CI-10709911,31500.0
2024-11-15,Sanford Bernstein,SB202410,150.0
2024-11-15,Seaport Global,OPT-10237-October-Options_Trading,18192.0
2024-11-15,Seaport Global,OPT-10237-October-Options_Trading_HG,10500.0
2024-11-15,Shield,MAG2410USD/Simplex/9960,1280.0
2024-11-15,SIFMA,INV-103667-J7Y2P7,29154.0
2024-11-15,Smarsh,INV-229811,9.5
2024-11-15,Sodexo,317608,2719.65
2024-11-15,Sodexo,317613,539.39
2024-11-15,Sodexo,317616,3130.1
2024-11-15,SRT Securities (stock),202410SIMPLEX,2663.32
2024-11-15,SRT Securities (stock),202410SIMPLEX-CAT,415.7
2024-11-15,Stifel,078-20797,7643.0
2024-11-15,The Benefit Practice,68439,4925.0
2024-11-15,TradeZero,INV1963,239.78
2024-11-15,Tradition,TGS/NY/SIMP-CH/ELSTD/10/2024,27282.5
2024-11-15,Tradition,TGS/NY/SIMP-CH/ELSTD/10/2024,25407.5
2024-11-15,Tullett Prebon,N2/37729U/ESO/1024,6247.5
2024-11-15,UBS (IDB),UBS202410,8493.0
2024-11-15,UBS Securities, UBSATS-ATSSMPX-0924,2062.36
2024-11-15,UBS Securities,UBSATS-ATSSIMP-0924,1204.9
2024-11-15,United First Partners,092024,1182.5
2024-11-15,United First Partners,102024,2707.0
2024-11-15,Virtu,13SETX001_20241031,1411.95
2024-11-15,Virtu,1SETT001_10-2024,29623.3
2024-11-15,Vision,MAG2410USD/Simplex/9959,2440.0
2024-11-15,WallachBeth,157681024,150.0
2024-11-15,WallachBeth,143021024,500.0
2024-11-15,WallachBeth,118651024,1875.0
2024-11-15,WallachBeth,143020924,2400.0
2024-11-15,WallachBeth,118650924,1417.5
2024-11-15,Wells Fargo,WF202410,10400.0
2024-11-15,Wells Fargo,WF202409,20484.0
2024-11-15,XFA (IDB),XFA0006408,1200.0
2024-11-15,XP Investments,91740180,150.0
2024-11-15,Zayo,2024110025292,14136.73
2024-11-15,Zayo,2024110041093,5717.5
2024-11-15,Zayo (ppd),2024110008495,37772.12
2024-11-30,Baycrest (IDB),896-10-2024,18372.5
2024-11-30,Baycrest (IX),896-10-2024,28164.0
2024-11-30,BofA Ports,202410,4400.0
2024-11-30,BridgeView (IDB),TGS/NY/SIMP-CH/BLSTD/10/2024,742.5
2024-11-30,BridgeView (IX),TGS/NY/SIMP-CH/BLSTD/10/2024,7356.0
2024-11-30,CablePlus,1098785,8092.42
2024-11-30,CBOE,SIMP1024-ZE,1650.0
2024-11-30,CBOE,SIMP1024-YE,1100.0
2024-11-30,CBOE,SIMP1024-AE,1100.0
2024-11-30,CBOE,SIMP1024-XE,1100.0
2024-11-30,CBOE,SIMH1024-MD,38765.0
2024-11-30,CBOE,SMPX1024-MD,38785.64
2024-11-30,CIBC World Markets,CIBC202410,4520.0
2024-11-30,Crafty,G62548,8502.44
2024-11-30,Dash,INV202410613,2151.5
2024-11-30,Dash,INV202410305,123139.68
2024-11-30,Elix Derivatives (IDB),TGS/NY/SIMP-CH/ELIXD/09/2024,2325.0
2024-11-30,Elix Derivatives (IX),TGS/NY/SIMP-CH/ELIXD/09/2024,225.0
2024-11-30,Federal Reserve Bank of Chicago,2024308DECEMBER,90461.69
2024-11-30,FTI Consulting,100100089799,1053.18
2024-11-30,GFI (IX),GFI-Oct-2024-00003612,400.0
2024-11-30,GFI (IX),GAR-Oct-2024-00001137,700.0
2024-11-30,Goldman Sachs,115560GSCO1024USD1,1845.69
2024-11-30,ICE Data,193643515482CHA,3710.0
2024-11-30,Lakeshore Securities,1024-813758V,30566.0
2024-11-30,Level,2024100083,2017.51
2024-11-30,Level,2024100084,2041.7
2024-11-30,Magen (IDB),MAG2410USD/Simplex/9957,3325.0
2024-11-30,Magen (IX),MAG2410USD/Simplex/9957,5284.5
2024-11-30,Matrix Executions (Schaer),8141024,4709.45
2024-11-30,MEMX,MD0002457,7180.0
2024-11-30,MEMX,C0002941,6397.5
2024-11-30,Nomura (IDB),215664,5456.0
2024-11-30,OneChronos,00020-2024-09-CAT,143.79
2024-11-30,Piper Sandler (IDB),SIMPLEX - GIVEUP_20241001,4062.5
2024-11-30,Piper Sandler (IX),SIMPLEX - GIVEUP_20241001,35.0
2024-11-30,RFA Securities,202410SIMP,16192.0
2024-11-30,RFA Securities,202410SIMP-CAT,80.68
2024-11-30,Rosenblatt Securities,A0037240903,3441.15
2024-11-30,RSM (Holdings),CI-10737740,10500.0
2024-11-30,Sodexo,317618,2296.22
2024-11-30,Sodexo,317622,3299.69
2024-11-30,SRT Securities (IDB),INV0046576,7.5
2024-11-30,SRT Securities (IX),INV0046576,23430.0
2024-11-30,StoneX (FL),DAL-SIMPLE1024,4116.0
2024-11-30,TJM,PT301-202410,18625.07
2024-11-30,TJM,WB067-202410,13162.08
2024-11-30,TJM,WB067-202409,12787.82
2024-11-30,TJM,KC141-202410,14248.9
2024-11-30,TradeMas,2396,200.0
2024-11-30,Wolverine (IX),WEXQ-1240-OCT-2024,3482.64
2024-11-30,XFA (IX),XFA0006271,500.0
2024-11-30,XFA (IX),XFA0006246,14211.0
2024-11-30,XFA (IX),XFA0006443,73347.0
2024-11-30,BofAS Concentration Account,673214,522.13
2024-11-30,Marex,810036-202410,5630.0
2024-11-30,UBS Securities,UBSATS-ATSSMPX-1024,2110.98
2024-11-30,UBS Securities,UBSATS-ATSSIMP-1024,1294.09
2024-11-30,Global Relay,SIN714367,109.0
2024-11-30,WallachBeth,143020924CAT,23.6
2024-11-30,WallachBeth,143021024CAT,22.75
2024-11-30,Sunrise,SNF-Sep-2024-000036,10827.5
2024-12-09,CME (Holdings),CI-MD2275523,3870.0
2024-12-09,Instinet,E004TR2410,651632.52
2024-12-09,Matrix Executions (QRX),6221024-4,43370.93
2024-12-09,Benesch,1056454,2156.5
2024-12-09,BofAS Concentration Account,673596,164155.04
2024-12-09,Mariana UFP,241024015,1500.0
2024-12-09,Katten Muchin Rosenman,40238138,39712.4
2024-12-09,Barnes & Thornburg (Investments),3340530,1479.0
2024-12-09,Williams Barber & Morel,181268,162620.61
2024-12-09,Katten Muchin Rosenman,40238518,3076.5
2024-12-09,Katten Muchin Rosenman,40238460,88170.45
2024-12-09,Katten Muchin Rosenman,40238513,108892.6
2024-12-09,Katten Muchin Rosenman,40238521,7467.0
2024-12-09,Benesch,1060805,10590.0
2024-12-09,Oscar Gruss,15931,12230.75
2024-12-09,Cantor Fitzgerald,CFE-Aug-2024-000090,3874.5
2024-12-09,UBS (IDB),202408,26950.0
2024-12-09,StoneX (FL),DAL-SIMPLE0724,2943.5
2024-12-09,StoneX (FL),DAL-SIMPLE0824,1657.5
2024-12-13,Anova,9867,251970.02
2024-12-13,Axion,AX202411,1053.99
2024-12-13,Barclays,2420408,431.39
2024-12-13,Barnes & Thornburg (Investments),3340530,1479.0
2024-12-13,Benesch,1056454,2156.5
2024-12-13,Benesch,1060805,10590.0
2024-12-13,BGC,BGC-Nov-2024-00001702,1025.0
2024-12-13,BGC (Mint),BGC-Nov-2024-00002989,2566.0
2024-12-13,Bloomberg,5608569162,38375.0
2024-12-13,Bloomberg,5608570494,20487.25
2024-12-13,BMO,M_BMO_SMPLXTRD_SMPLXTRD_24Nov30_USD_01,2150.0
2024-12-13,BNP Paribas,BNPP_Nov_2024_021_00,750.0
2024-12-13,BofAS Concentration Account,673596,164155.04
2024-12-13,BTIG,55502,11198.0
2024-12-13,CablePlus,100584,8092.42
2024-12-13,Canaccord,Opt Simplex Trading LLC 202411,6615.0
2024-12-13,Casey Securities,202411D03S,727.5
2024-12-13,Casey Securities,202411D03S-CAT,6.98
2024-12-13,CBOE,SIMP1124-AE,1100.0
2024-12-13,CBOE,SIMP1124-XE,1100.0
2024-12-13,CBOE,SIMP1124-YE,1100.0
2024-12-13,CBOE,SIMP1124-ZE,1650.0
2024-12-13,CBOE,SMPX1124-YE,43.6
2024-12-13,CBOE,SMPX1124-ZE,70.85
2024-12-13,CBOE,SMPX1124-AE,43.6
2024-12-13,CBOE,SMPX1124-XE,70.85
2024-12-13,CBOE,SIMP1124-MD,123685.06
2024-12-13,CBOE,SMPX1124-MD,38785.64
2024-12-13,CBOE,SIMH1124-MD,38915.0
2024-12-13,Chapdelaine,CE/36293U/CTF/1124,148.23
2024-12-13,Citigroup Global Markets,SPLX202411,1737.81
2024-12-13,Cloud9,38142,4729.76
2024-12-13,CME (Holdings),CI-MD2306531,3870.0
2024-12-13,CME (Holdings),CI-MD2275523,3870.0
2024-12-13,CME (Trading),CI-00163783,1000.0
2024-12-13,Command Line Compliance,2390,1500.0
2024-12-13,Cowen,33655,9155.0
2024-12-13,Crafty,G62781,7136.88
2024-12-13,Crown Castle,1709590,22737.29
2024-12-13,DevExperts,13451-MDD,2100.0
2024-12-13,Dow Jones,40176325,14394.24
2024-12-13,Elix Derivatives (IDB),TGS/NY/SIMP-CH/ELIXD/11/2024,3530.0
2024-12-13,Equinix,100210620623,192234.87
2024-12-13,Evercore,ISI202411,969.5
2024-12-13,FactSet,9KGH2412,2275.88
2024-12-13,FFC,RPWF192202412,1152.0
2024-12-13,FOG Equities,FOG202411SIMP,4087.25
2024-12-13,FOG Equities,202411SIMPABN,8133.32
2024-12-13,FOG Equities,FOG202411SIMP-CAT,214.27
2024-12-13,FOG Equities,FOG202411SIMPABN-CAT,613.18
2024-12-13,GFI,GFI-Nov-2024-00002171,10307.5
2024-12-13,Good Game Operations,164,750.0
2024-12-13,GuavaTech,1-28165,1309.96
2024-12-13,Guggenheim,EQOP2024-705,7411.5
2024-12-13,Hamilton,202411SIM,3077.5
2024-12-13,Hamilton,202411SIM-CAT,29.54
2024-12-13,Huxley,CI-1102-00090143,31250.0
2024-12-13,ICAP,NE/36293U/CTF/1124,198.71
2024-12-13,Instinet,E004TR2410,651632.52
2024-12-13,Intelligent Cross,SIMP202412,2497.23
2024-12-13,Intelligent Cross,SMPX202412,3240.85
2024-12-13,Investors Exchange,INV93068,3000.0
2024-12-13,Investors Exchange,INV93116,8000.0
2024-12-13,JB Drax Honore (UK),USD112407840,19404.5
2024-12-13,JB Drax Honore (UK),USD112407841,26181.0
2024-12-13,JB Drax Honore (US),USD112408040,3461.5
2024-12-13,Jefferies,SIMP5-November-2024,5440.0
2024-12-13,Katten Muchin Rosenman,40238138,39712.4
2024-12-13,Katten Muchin Rosenman,40238518,3076.5
2024-12-13,Katten Muchin Rosenman,40238460,88170.45
2024-12-13,Katten Muchin Rosenman,40238513,108892.6
2024-12-13,Katten Muchin Rosenman,40238521,7467.0
2024-12-13,Key Capital Partners,FV241341,1100.0
2024-12-13,Libucki,202411SIMP-CAT,60.75
2024-12-13,Libucki,202411SIMP,1954.51
2024-12-13,Magen (IDB),MAG2411USD/Simplex/10637,7925.0
2024-12-13,Marex,100410-202411,20025.0
2024-12-13,Mariana UFP,241024015,1500.0
2024-12-13,Market Securities,LMOR00001227,565.2
2024-12-13,Matrix Executions (QRX),6221024-4,43370.93
2024-12-13,Miax Equities,H097 20241101 - 20241130,13400.0
2024-12-13,Nasdaq,1224UTP581346,6397.51
2024-12-13,Nasdaq,1224MDD034960,99321.0
2024-12-13,Nasdaq,1224PSX584533,1000.0
2024-12-13,Nasdaq,1224BSX583101,1000.0
2024-12-13,Nasdaq,1224NQX585421,176937.28
2024-12-13,Nexus,TGS/NY/SIMP-CH/ALSTD/11/2024,9250.0
2024-12-13,Nomad,MAG2411USD/Simplex/10768,4975.0
2024-12-13,Nomad,MAG2411USD/Simplex/10638,3375.0
2024-12-13,NYSE Market Data,819499245786MDS,18477.0
2024-12-13,NYSE Market Data,072029128963MDS,77400.0
2024-12-13,OCC,410285,1000.0
2024-12-13,OCC,410318,1750.0
2024-12-13,OneChronos,00020-2024-11,27826.8
2024-12-13,OneChronos,00020-2024-11-S31,30223.9
2024-12-13,Oppenheimer,202411005510429,2776.0
2024-12-13,Oppenheimer,202411006950345,2975.0
2024-12-13,OPRA,3146953,1031.5
2024-12-13,OPRA,3146195,157.5
2024-12-13,OPRA,3149874,600.0
2024-12-13,Oscar Gruss,15478,12243.5
2024-12-13,Oscar Gruss,15931,12230.75
2024-12-13,Penserra,PN2411SIMPLEX,8967.35
2024-12-13,Penserra,2410SIMPLEX,1469.7
2024-12-13,PureStream,INV912,4608.7
2024-12-13,Raymond James,C611-20241101-6373.1,15065.0
2024-12-13,Rosenblatt Securities,A0037241202,3887.05
2024-12-13,RSM (Holdings),CI-10705209,26250.0
2024-12-13,Sanford Bernstein,SB202411,1449.5
2024-12-13,Seaport Global,OPT-10237-November-Options_Trading_HG,3123.0
2024-12-13,Shield (IDB),MAG2411USD/Simplex/10636,4000.0
2024-12-13,Shield (IDB),MAG2411USD/Simplex/10769,5995.0
2024-12-13,Smarsh,INV-237056,9.5
2024-12-13,SmartSearch,INV270822,1595.0
2024-12-13,Sodexo,317638,1644.62
2024-12-13,Sodexo,317642,3717.17
2024-12-13,SRT Securities (IDB),INV0046659,95.0
2024-12-13,SRT Securities (IX),INV0046659,22660.0
2024-12-13,SRT Securities (Stock),202411SIMPLEX,2475.48
2024-12-13,SRT Securities (Stock),202411SIMPLEX-CAT,91.26
2024-12-13,Stifel,078-20825,4008.0
2024-12-13,StoneX (FL),DAL-SIMPLE0724,2943.5
2024-12-13,StoneX (FL),DAL-SIMPLE0824,1657.5
2024-12-13,Third Coast Productions,4381,2067.0
2024-12-13,TJM (IDB),JD56-202411,750.0
2024-12-13,TradeZero,INV2034,353.36
2024-12-13,Tradition,TGS/NY/SIMP-CH/ELSTD/11/2024,19726.0
2024-12-13,Tullett Prebon,N2/37729U/CTF/1124,69.84
2024-12-13,Tullett Prebon,N2/37729U/ESO/1124,5005.0
2024-12-13,UBS (IDB),202408,26950.0
2024-12-13,United First Partners,112024,5709.0
2024-12-13,Virtu,1SETT001CAT_202409,652.03
2024-12-13,Virtu,13SETX001_20241130,1746.17
2024-12-13,Vision,MAG2411USD/Simplex/10771,425.0
2024-12-13,Walkers,WC132306,121.95
2024-12-13,Walkers,WC132307,121.95
2024-12-13,Wall St Access,WSASIMPLEX-SE1-1024,10144.05
2024-12-13,WallachBeth,143021124,1365.0
2024-12-13,WallachBeth,118651124,1780.0
2024-12-13,Wells Fargo,3832,10950.0
2024-12-13,Wolters Kluwer,5415739909,10900.0
2024-12-13,Wolters Kluwer,5415740165,1200.0
2024-12-13,XFA (IDB),XFA0006531,525.0
2024-12-13,Zayo,2024120025292,14136.73
2024-12-13,Zayo,2024120041093,5717.5
2024-12-13,Zayo (ppd),2024120008495,37772.12
2024-12-31,Baycrest (IDB),896-11-2024,12767.5
2024-12-31,Baycrest (IX),896-11-2024,59123.5
2024-12-31,Benesch,1064588,3080.5
2024-12-31,Bloomberg (ppd),5608595997,6365.52
2024-12-31,BofA Ports,202411,4400.0
2024-12-31,BofAS Concentration Account,677742,653.4
2024-12-31,BofAS Concentration Account,688338,95968.41
2024-12-31,BridgeView (IDB),TGS/NY/SIMP-CH/BLSTD/11/2024,11727.0
2024-12-31,BridgeView (IX),TGS/NY/SIMP-CH/BLSTD/11/2024,9532.0
2024-12-31,CablePlus,1100074,4767.94
2024-12-31,Crafty,G63012,8015.21
2024-12-31,Dash,INV202411609,4500.0
2024-12-31,Dash,INV202411036,148302.94
2024-12-31,Dynamex,112547,500.0
2024-12-31,Fast Market Options,2467,5125.0
2024-12-31,Federal Reserve Bank of Chicago,2025308JANUARY,82373.52
2024-12-31,GFI (IX),GFI-Nov-2024-00003507,1250.0
2024-12-31,ICE Data,193641658900CHA,3710.0
2024-12-31,Instinet,E004TR2411,688142.4100000001
2024-12-31,Interactive Brokers,58535,1292207.52
2024-12-31,Jones Trading,0015608,5580.0
2024-12-31,Katten Muchin Rosenman,40243405,2607.5
2024-12-31,Katten Muchin Rosenman,40234450,7604.24
2024-12-31,Lakeshore Securities,1124-813758V,23959.96
2024-12-31,Leerink (IDB),036584,7018.0
2024-12-31,Leerink (IX),036584,2480.0
2024-12-31,Level,2024110083,1121.78
2024-12-31,Level,2024110084,1556.3
2024-12-31,Level,2024110181,142.76
2024-12-31,Level,2024110182,145.75
2024-12-31,Magen (IDB),MAG2411USD/Simplex/10770,11835.0
2024-12-31,Magen (IX),MAG2411USD/Simplex/10770,849.0
2024-12-31,Marex,810036-202411,8362.5
2024-12-31,Mariana UFP,241124014,6337.0
2024-12-31,Mark IV,Simplex202411,2546.75
2024-12-31,Matrix Executions (Consolidator-WS),6221124-3,34601.7
2024-12-31,Matrix Executions (HT),6041124-1,50471.32
2024-12-31,Matrix Executions (HT),6041024-1,41567.71
2024-12-31,Matrix Executions (QRX),6221124,47753.79
2024-12-31,Matrix Executions (Schaer),8141124,10144.64
2024-12-31,MEMX,MD0002532,7180.0
2024-12-31,Needham,202411,4272.0
2024-12-31,Nomura (IDB),215879,12946.0
2024-12-31,NYSE Tech Connectivity,068059029794NTC,128746.87
2024-12-31,"Patzik, Frank & Samotny",212968,1711.0
2024-12-31,Penserra,2411SIMPLEX,1418.02
2024-12-31,Piper Sandler (IDB),SIMPLEX - GIVEUP_20241101,10950.0
2024-12-31,Piper Sandler (IX),SIMPLEX - GIVEUP_20241101,22.0
2024-12-31,Quest CE,60645,800.0
2024-12-31,RFA Securities,202411SIMP,11902.0
2024-12-31,RFA Securities,202411SIMP-CAT,57.13
2024-12-31,Seaport Global,OPT-10237-November-Options_Trading,24340.0
2024-12-31,Seaport Global,OPT-10237-November-Options_Trading,24340.0
2024-12-31,Security Traders Association of Arizona,20241212,4000.0
2024-12-31,StoneX (FL),DAL-SIMPLE1124,1307.0
2024-12-31,Third Coast Productions,4384,1578.0
2024-12-31,TJM (IX),HA44-202411,254.8
2024-12-31,TJM (IX),PT301-202411,33337.86
2024-12-31,TJM (IX),KC141-202411,18843.97
2024-12-31,TJM (IX),WB067-202411,13854.27
2024-12-31,TradeMas,2428,212.5
2024-12-31,UBS (IDB),202411,11815.0
2024-12-31,UBS Securities,UBSATS-ATSSMPX-1124,2544.55
2024-12-31,UBS Securities,UBSATS-ATSSIMP-1124,1285.0
2024-12-31,Virtu,1SETT001_11-2024,29248.34
2024-12-31,Virtu,1SETT001CAT_202410,879.05
2024-12-31,WallachBeth,143021124CAT,21.59
2024-12-31,Wolverine (IX),WEXQ-1240-NOV-2024,2170.37
2024-12-31,XFA (IX),XFA0006663,16121.5
2024-12-31,XFA (IX),XFA0006654,216.0
2024-12-31,XFA (IX),XFA0006732,59996.5
2025-01-17,Anova,9905,252492.83
2025-01-17,Archr,ALLP2410-32,3438.0
2025-01-17,Archr,ALLP2412-25,828.0
2025-01-17,"Ascensus, LLC/Wrangle",T-00032759,600.0
2025-01-17,Axion,202412,1010.18
2025-01-17,Barclays,2471592,628.8
2025-01-17,BGC,BGC-Dec-2024-00001627,875.5
2025-01-17,Bloomberg,5608635493,21229.93
2025-01-17,Bloomberg,5608638693,38375.0
2025-01-17,Bloomberg,5608618209,1296.0
2025-01-17,Bloomberg (ppd),5608618213,22337.09
2025-01-17,BMO,M_BMO_SMPLXTRD_SMPLXTRD_24Dec31_USD_01,4050.0
2025-01-17,BNP Paribas,BNPP_Dec_2024_022_00,500.0
2025-01-17,BofAS Concentration Account,678032,96227.57
2025-01-17,BofAS Concentration Account,688278,249.26
2025-01-17,BOX Options,OCRPT20241201.SIMPLEX,1500.0
2025-01-17,Bridgeview (IDB),TGS/NY/SIMP-CH/BLSTD/12/2024,9960.0
2025-01-17,Cantor Fitzgerald,CFE-Dec-2024-000085,19388.0
2025-01-17,Cantor Fitzgerald,CFE-Nov-2024-000092,18849.0
2025-01-17,Casey Securities,202412D03S,87.5
2025-01-17,Casey Securities,202412D03S-CAT,0.84
2025-01-17,CBOE,SIMP1224-ZE,1650.0
2025-01-17,CBOE,SIMP1224-YE,1100.0
2025-01-17,CBOE,SMPX1224-YE,43.6
2025-01-17,CBOE,SIMP1224-AE,1100.0
2025-01-17,CBOE,SMPX1224-AE,43.6
2025-01-17,CBOE,SMPX1224-ZE,70.85
2025-01-17,CBOE,SIMP1224-XE,1100.0
2025-01-17,CBOE,SMPX1224-XE,70.85
2025-01-17,CBOE,SIMP1224-MD,123685.06
2025-01-17,CBOE,SMPX1224-MD,38785.64
2025-01-17,CBOE,SIMH1224-MD,38710.0
2025-01-17,CBOE,DNA-10366,6500.0
2025-01-17,CDW Direct,AB9YS6V,398718.79
2025-01-17,Chapdelaine,CE/36293U/CTF/1224,160.28
2025-01-17,CIBC World Markets,202412,3625.0
2025-01-17,CIBC World Markets,202411,675.0
2025-01-17,Citigroup Global Markets,SPLX202412,2043.97
2025-01-17,Cloud9,39257,4729.76
2025-01-17,CME (Holdings),CI-MD2317748,3870.0
2025-01-17,Command Line Compliance,2416,1500.0
2025-01-17,Crafty,G63374,7001.35
2025-01-17,Crafty,G63566,5184.16
2025-01-17,Crown Castle,1736480,22928.6
2025-01-17,DevExperts,13667-MDD,2100.0
2025-01-17,Dow Jones,40176690,14394.24
2025-01-17,Dynamex,122549,2000.0
2025-01-17,Equinix,100210631090,184613.58
2025-01-17,Evercore,Dec-24,1891.0
2025-01-17,FactSet,9KGH2501,2344.19
2025-01-17,FFC,RPWF192202401,1152.0
2025-01-17,FOG Equities,202412SIMP,3931.38
2025-01-17,FOG Equities,202412SIMPABN,8894.04
2025-01-17,FOG Equities,202412SIMPABN-CAT,535.71
2025-01-17,FOG Equities,202412SIMP-CAT,222.28
2025-01-17,GFI,GFI-Dec-2024-00002186,17437.5
2025-01-17,Global Relay,SIN720617,109.0
2025-01-17,Global Relay,SIN716079,4414.5
2025-01-17,Goldman Sachs,115560GSCO1124USD1,1956.85
2025-01-17,GuavaTech,1-28260,1309.96
